FOLIO_I,FOLIO_INT,entidad,desc_ent,municipio,desc_mun,id_tortillas,tortillas,pa1_t,pa4_t,ponde_f,estrato,est_sel,upm,completa,region
2022_11007042,2022_11007042_01,11,11 GUANAJUATO,007,007 CELAYA,160,Tortillas de maiz de masa (comprada) o de tortillería,7,12,66413.2451943851,3,113,1100700011099,1,4
2022_11007042,2022_11007042_01,11,11 GUANAJUATO,007,007 CELAYA,161,Tortillas de harina de trigo,9, ,66413.2451943851,3,113,1100700011099,1,4
2022_11007044,2022_11007044_04,11,11 GUANAJUATO,007,007 CELAYA,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,98873.2552209603,3,113,1100700011099,1,4
2022_11007044,2022_11007044_04,11,11 GUANAJUATO,007,007 CELAYA,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,98873.2552209603,3,113,1100700011099,1,4
2022_11007044,2022_11007044_04,11,11 GUANAJUATO,007,007 CELAYA,160,Tortillas de maiz de masa (comprada) o de tortillería,7,15,98873.2552209603,3,113,1100700011099,1,4
2022_11007044,2022_11007044_04,11,11 GUANAJUATO,007,007 CELAYA,161,Tortillas de harina de trigo,9, ,98873.2552209603,3,113,1100700011099,1,4
2022_11007065,2022_11007065_01,11,11 GUANAJUATO,007,007 CELAYA,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,37939.6444543898,3,113,1100700011099,1,4
2022_11007065,2022_11007065_01,11,11 GUANAJUATO,007,007 CELAYA,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,37939.6444543898,3,113,1100700011099,1,4
2022_11007065,2022_11007065_01,11,11 GUANAJUATO,007,007 CELAYA,160,Tortillas de maiz de masa (comprada) o de tortillería,7,3,37939.6444543898,3,113,1100700011099,1,4
2022_11007065,2022_11007065_01,11,11 GUANAJUATO,007,007 CELAYA,161,Tortillas de harina de trigo,9, ,37939.6444543898,3,113,1100700011099,1,4
2022_11007079,2022_11007079_01,11,11 GUANAJUATO,007,007 CELAYA,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,53684.0077780477,3,113,1100700011173,1,4
2022_11007079,2022_11007079_01,11,11 GUANAJUATO,007,007 CELAYA,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,53684.0077780477,3,113,1100700011173,1,4
2022_11007079,2022_11007079_01,11,11 GUANAJUATO,007,007 CELAYA,160,Tortillas de maiz de masa (comprada) o de tortillería,7,3,53684.0077780477,3,113,1100700011173,1,4
2022_11007079,2022_11007079_01,11,11 GUANAJUATO,007,007 CELAYA,161,Tortillas de harina de trigo,9, ,53684.0077780477,3,113,1100700011173,1,4
2022_11007091,2022_11007091_02,11,11 GUANAJUATO,007,007 CELAYA,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,121794.548353532,3,113,1100700011173,1,4
2022_11007091,2022_11007091_02,11,11 GUANAJUATO,007,007 CELAYA,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,121794.548353532,3,113,1100700011173,1,4
2022_11007091,2022_11007091_02,11,11 GUANAJUATO,007,007 CELAYA,160,Tortillas de maiz de masa (comprada) o de tortillería,7,6,121794.548353532,3,113,1100700011173,1,4
2022_11007091,2022_11007091_02,11,11 GUANAJUATO,007,007 CELAYA,161,Tortillas de harina de trigo,9, ,121794.548353532,3,113,1100700011173,1,4
2022_11009011,2022_11009011_02,11,11 GUANAJUATO,009,009 COMONFORT,158,Tortillas de maiz de nixtamal (hecho en casa),7,4,38435.7799925422,2,112,1100900250220,1,4
2022_11009011,2022_11009011_02,11,11 GUANAJUATO,009,009 COMONFORT,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,38435.7799925422,2,112,1100900250220,1,4
2022_11009011,2022_11009011_02,11,11 GUANAJUATO,009,009 COMONFORT,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,38435.7799925422,2,112,1100900250220,1,4
2022_11009011,2022_11009011_02,11,11 GUANAJUATO,009,009 COMONFORT,161,Tortillas de harina de trigo,9, ,38435.7799925422,2,112,1100900250220,1,4
2022_11009015,2022_11009015_01,11,11 GUANAJUATO,009,009 COMONFORT,158,Tortillas de maiz de nixtamal (hecho en casa),7,3,13156.8631512933,2,112,1100900250220,1,4
2022_11009015,2022_11009015_01,11,11 GUANAJUATO,009,009 COMONFORT,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,13156.8631512933,2,112,1100900250220,1,4
2022_11009015,2022_11009015_01,11,11 GUANAJUATO,009,009 COMONFORT,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,13156.8631512933,2,112,1100900250220,1,4
2022_11009015,2022_11009015_01,11,11 GUANAJUATO,009,009 COMONFORT,161,Tortillas de harina de trigo,9, ,13156.8631512933,2,112,1100900250220,1,4
2022_11009025,2022_11009025_03,11,11 GUANAJUATO,009,009 COMONFORT,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,11951.694832167,2,112,1100900250220,1,4
2022_11009025,2022_11009025_03,11,11 GUANAJUATO,009,009 COMONFORT,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,11951.694832167,2,112,1100900250220,1,4
2022_11009025,2022_11009025_03,11,11 GUANAJUATO,009,009 COMONFORT,160,Tortillas de maiz de masa (comprada) o de tortillería,7,10,11951.694832167,2,112,1100900250220,1,4
2022_11009025,2022_11009025_03,11,11 GUANAJUATO,009,009 COMONFORT,161,Tortillas de harina de trigo,9, ,11951.694832167,2,112,1100900250220,1,4
2022_11009027,2022_11009027_02,11,11 GUANAJUATO,009,009 COMONFORT,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,23712.921893704,2,112,1100900250220,1,4
2022_11009027,2022_11009027_02,11,11 GUANAJUATO,009,009 COMONFORT,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,23712.921893704,2,112,1100900250220,1,4
2022_11009027,2022_11009027_02,11,11 GUANAJUATO,009,009 COMONFORT,160,Tortillas de maiz de masa (comprada) o de tortillería,7,8,23712.921893704,2,112,1100900250220,1,4
2022_11009027,2022_11009027_02,11,11 GUANAJUATO,009,009 COMONFORT,161,Tortillas de harina de trigo,9, ,23712.921893704,2,112,1100900250220,1,4
2022_11009029,2022_11009029_02,11,11 GUANAJUATO,009,009 COMONFORT,158,Tortillas de maiz de nixtamal (hecho en casa),7,6,23903.389664334,2,112,1100900250220,1,4
2022_11009029,2022_11009029_02,11,11 GUANAJUATO,009,009 COMONFORT,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,23903.389664334,2,112,1100900250220,1,4
2022_11009029,2022_11009029_02,11,11 GUANAJUATO,009,009 COMONFORT,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,23903.389664334,2,112,1100900250220,1,4
2022_11009029,2022_11009029_02,11,11 GUANAJUATO,009,009 COMONFORT,161,Tortillas de harina de trigo,9, ,23903.389664334,2,112,1100900250220,1,4
2022_11014013,2022_11014013_03,11,11 GUANAJUATO,014,014 DOLORES HIDALGO CUNA DE LA INDEPEN,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,47896.8950676295,2,112,1101400010288,1,4
2022_11014013,2022_11014013_03,11,11 GUANAJUATO,014,014 DOLORES HIDALGO CUNA DE LA INDEPEN,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,47896.8950676295,2,112,1101400010288,1,4
2022_11014013,2022_11014013_03,11,11 GUANAJUATO,014,014 DOLORES HIDALGO CUNA DE LA INDEPEN,160,Tortillas de maiz de masa (comprada) o de tortillería,7,11,47896.8950676295,2,112,1101400010288,1,4
2022_11014013,2022_11014013_03,11,11 GUANAJUATO,014,014 DOLORES HIDALGO CUNA DE LA INDEPEN,161,Tortillas de harina de trigo,9, ,47896.8950676295,2,112,1101400010288,1,4
2022_11014017,2022_11014017_03,11,11 GUANAJUATO,014,014 DOLORES HIDALGO CUNA DE LA INDEPEN,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,16093.871401219,2,112,1101400010288,1,4
2022_11014017,2022_11014017_03,11,11 GUANAJUATO,014,014 DOLORES HIDALGO CUNA DE LA INDEPEN,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,16093.871401219,2,112,1101400010288,1,4
2022_11014017,2022_11014017_03,11,11 GUANAJUATO,014,014 DOLORES HIDALGO CUNA DE LA INDEPEN,160,Tortillas de maiz de masa (comprada) o de tortillería,7,7,16093.871401219,2,112,1101400010288,1,4
2022_11014017,2022_11014017_03,11,11 GUANAJUATO,014,014 DOLORES HIDALGO CUNA DE LA INDEPEN,161,Tortillas de harina de trigo,9, ,16093.871401219,2,112,1101400010288,1,4
2022_11014023,2022_11014023_03,11,11 GUANAJUATO,014,014 DOLORES HIDALGO CUNA DE LA INDEPEN,158,Tortillas de maiz de nixtamal (hecho en casa),7,4,20050.5042373991,2,112,1101400010288,1,4
2022_11014023,2022_11014023_03,11,11 GUANAJUATO,014,014 DOLORES HIDALGO CUNA DE LA INDEPEN,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,20050.5042373991,2,112,1101400010288,1,4
2022_11014023,2022_11014023_03,11,11 GUANAJUATO,014,014 DOLORES HIDALGO CUNA DE LA INDEPEN,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,20050.5042373991,2,112,1101400010288,1,4
2022_11014023,2022_11014023_03,11,11 GUANAJUATO,014,014 DOLORES HIDALGO CUNA DE LA INDEPEN,161,Tortillas de harina de trigo,9, ,20050.5042373991,2,112,1101400010288,1,4
2022_11014030,2022_11014030_03,11,11 GUANAJUATO,014,014 DOLORES HIDALGO CUNA DE LA INDEPEN,158,Tortillas de maiz de nixtamal (hecho en casa),7,5,25938.2349082684,2,112,1101400010288,1,4
2022_11014030,2022_11014030_03,11,11 GUANAJUATO,014,014 DOLORES HIDALGO CUNA DE LA INDEPEN,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,25938.2349082684,2,112,1101400010288,1,4
2022_11014030,2022_11014030_03,11,11 GUANAJUATO,014,014 DOLORES HIDALGO CUNA DE LA INDEPEN,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,25938.2349082684,2,112,1101400010288,1,4
2022_11014030,2022_11014030_03,11,11 GUANAJUATO,014,014 DOLORES HIDALGO CUNA DE LA INDEPEN,161,Tortillas de harina de trigo,9, ,25938.2349082684,2,112,1101400010288,1,4
2022_11014051,2022_11014051_02,11,11 GUANAJUATO,014,014 DOLORES HIDALGO CUNA DE LA INDEPEN,158,Tortillas de maiz de nixtamal (hecho en casa),7,8.08,24168.6647177111,1,111,110140000017A,1,4
2022_11014051,2022_11014051_02,11,11 GUANAJUATO,014,014 DOLORES HIDALGO CUNA DE LA INDEPEN,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,24168.6647177111,1,111,110140000017A,1,4
2022_11014051,2022_11014051_02,11,11 GUANAJUATO,014,014 DOLORES HIDALGO CUNA DE LA INDEPEN,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,24168.6647177111,1,111,110140000017A,1,4
2022_11014051,2022_11014051_02,11,11 GUANAJUATO,014,014 DOLORES HIDALGO CUNA DE LA INDEPEN,161,Tortillas de harina de trigo,9, ,24168.6647177111,1,111,110140000017A,1,4
2022_11014061,2022_11014061_02,11,11 GUANAJUATO,014,014 DOLORES HIDALGO CUNA DE LA INDEPEN,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,41409.8361384006,1,111,110140000017A,1,4
2022_11014061,2022_11014061_02,11,11 GUANAJUATO,014,014 DOLORES HIDALGO CUNA DE LA INDEPEN,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,41409.8361384006,1,111,110140000017A,1,4
2022_11014061,2022_11014061_02,11,11 GUANAJUATO,014,014 DOLORES HIDALGO CUNA DE LA INDEPEN,160,Tortillas de maiz de masa (comprada) o de tortillería,7,6,41409.8361384006,1,111,110140000017A,1,4
2022_11014061,2022_11014061_02,11,11 GUANAJUATO,014,014 DOLORES HIDALGO CUNA DE LA INDEPEN,161,Tortillas de harina de trigo,9, ,41409.8361384006,1,111,110140000017A,1,4
2022_11014065,2022_11014065_01,11,11 GUANAJUATO,014,014 DOLORES HIDALGO CUNA DE LA INDEPEN,158,Tortillas de maiz de nixtamal (hecho en casa),7,16,171429.768865016,1,111,110140000017A,1,4
2022_11014065,2022_11014065_01,11,11 GUANAJUATO,014,014 DOLORES HIDALGO CUNA DE LA INDEPEN,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,171429.768865016,1,111,110140000017A,1,4
2022_11014065,2022_11014065_01,11,11 GUANAJUATO,014,014 DOLORES HIDALGO CUNA DE LA INDEPEN,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,171429.768865016,1,111,110140000017A,1,4
2022_11014065,2022_11014065_01,11,11 GUANAJUATO,014,014 DOLORES HIDALGO CUNA DE LA INDEPEN,161,Tortillas de harina de trigo,9, ,171429.768865016,1,111,110140000017A,1,4
2022_11015001,2022_11015001_03,11,11 GUANAJUATO,015,015 GUANAJUATO,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,28477.2113404903,2,112,1101500670603,1,4
2022_11015001,2022_11015001_03,11,11 GUANAJUATO,015,015 GUANAJUATO,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,28477.2113404903,2,112,1101500670603,1,4
2022_11015001,2022_11015001_03,11,11 GUANAJUATO,015,015 GUANAJUATO,160,Tortillas de maiz de masa (comprada) o de tortillería,7,2,28477.2113404903,2,112,1101500670603,1,4
2022_11015001,2022_11015001_03,11,11 GUANAJUATO,015,015 GUANAJUATO,161,Tortillas de harina de trigo,4,2,28477.2113404903,2,112,1101500670603,1,4
2022_11015015,2022_11015015_02,11,11 GUANAJUATO,015,015 GUANAJUATO,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,34266.4310165412,2,112,1101500670603,1,4
2022_11015015,2022_11015015_02,11,11 GUANAJUATO,015,015 GUANAJUATO,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,34266.4310165412,2,112,1101500670603,1,4
2022_11015015,2022_11015015_02,11,11 GUANAJUATO,015,015 GUANAJUATO,160,Tortillas de maiz de masa (comprada) o de tortillería,2,6,34266.4310165412,2,112,1101500670603,1,4
2022_11015015,2022_11015015_02,11,11 GUANAJUATO,015,015 GUANAJUATO,161,Tortillas de harina de trigo,9, ,34266.4310165412,2,112,1101500670603,1,4
2022_11015018,2022_11015018_03,11,11 GUANAJUATO,015,015 GUANAJUATO,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,40681.7304864147,2,112,1101500670603,1,4
2022_11015018,2022_11015018_03,11,11 GUANAJUATO,015,015 GUANAJUATO,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,40681.7304864147,2,112,1101500670603,1,4
2022_11015018,2022_11015018_03,11,11 GUANAJUATO,015,015 GUANAJUATO,160,Tortillas de maiz de masa (comprada) o de tortillería,7,8,40681.7304864147,2,112,1101500670603,1,4
2022_11015018,2022_11015018_03,11,11 GUANAJUATO,015,015 GUANAJUATO,161,Tortillas de harina de trigo,9, ,40681.7304864147,2,112,1101500670603,1,4
2022_11016006,2022_11016006_02,11,11 GUANAJUATO,016,016 HUANÍMARO,158,Tortillas de maiz de nixtamal (hecho en casa),1,3,72928.4878744443,1,111,1101600000013,1,4
2022_11016006,2022_11016006_02,11,11 GUANAJUATO,016,016 HUANÍMARO,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),1,3,72928.4878744443,1,111,1101600000013,1,4
2022_11016006,2022_11016006_02,11,11 GUANAJUATO,016,016 HUANÍMARO,160,Tortillas de maiz de masa (comprada) o de tortillería,1,3,72928.4878744443,1,111,1101600000013,1,4
2022_11016006,2022_11016006_02,11,11 GUANAJUATO,016,016 HUANÍMARO,161,Tortillas de harina de trigo,9, ,72928.4878744443,1,111,1101600000013,1,4
2022_11017029,2022_11017029_01,11,11 GUANAJUATO,017,017 IRAPUATO,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,110537.026981598,3,113,1101700010896,1,4
2022_11017029,2022_11017029_01,11,11 GUANAJUATO,017,017 IRAPUATO,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,110537.026981598,3,113,1101700010896,1,4
2022_11017029,2022_11017029_01,11,11 GUANAJUATO,017,017 IRAPUATO,160,Tortillas de maiz de masa (comprada) o de tortillería,7,6,110537.026981598,3,113,1101700010896,1,4
2022_11017029,2022_11017029_01,11,11 GUANAJUATO,017,017 IRAPUATO,161,Tortillas de harina de trigo,9, ,110537.026981598,3,113,1101700010896,1,4
2022_11017045,2022_11017045_02,11,11 GUANAJUATO,017,017 IRAPUATO,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,37342.5987202097,3,113,1101700011199,1,4
2022_11017045,2022_11017045_02,11,11 GUANAJUATO,017,017 IRAPUATO,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,37342.5987202097,3,113,1101700011199,1,4
2022_11017045,2022_11017045_02,11,11 GUANAJUATO,017,017 IRAPUATO,160,Tortillas de maiz de masa (comprada) o de tortillería,3,3,37342.5987202097,3,113,1101700011199,1,4
2022_11017045,2022_11017045_02,11,11 GUANAJUATO,017,017 IRAPUATO,161,Tortillas de harina de trigo,9, ,37342.5987202097,3,113,1101700011199,1,4
2022_11017058,2022_11017058_01,11,11 GUANAJUATO,017,017 IRAPUATO,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,48953.1759088205,3,113,1101700011199,1,4
2022_11017058,2022_11017058_01,11,11 GUANAJUATO,017,017 IRAPUATO,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,48953.1759088205,3,113,1101700011199,1,4
2022_11017058,2022_11017058_01,11,11 GUANAJUATO,017,017 IRAPUATO,160,Tortillas de maiz de masa (comprada) o de tortillería,7,3,48953.1759088205,3,113,1101700011199,1,4
2022_11017058,2022_11017058_01,11,11 GUANAJUATO,017,017 IRAPUATO,161,Tortillas de harina de trigo,1,3,48953.1759088205,3,113,1101700011199,1,4
2022_11017063,2022_11017063_01,11,11 GUANAJUATO,017,017 IRAPUATO,158,Tortillas de maiz de nixtamal (hecho en casa),1,2,24247.5426370116,3,113,1101700011199,1,4
2022_11017063,2022_11017063_01,11,11 GUANAJUATO,017,017 IRAPUATO,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,24247.5426370116,3,113,1101700011199,1,4
2022_11017063,2022_11017063_01,11,11 GUANAJUATO,017,017 IRAPUATO,160,Tortillas de maiz de masa (comprada) o de tortillería,7,6,24247.5426370116,3,113,1101700011199,1,4
2022_11017063,2022_11017063_01,11,11 GUANAJUATO,017,017 IRAPUATO,161,Tortillas de harina de trigo,9, ,24247.5426370116,3,113,1101700011199,1,4
2022_11017072,2022_11017072_02,11,11 GUANAJUATO,017,017 IRAPUATO,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,43903.3143466036,3,113,1101700011216,1,4
2022_11017072,2022_11017072_02,11,11 GUANAJUATO,017,017 IRAPUATO,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,43903.3143466036,3,113,1101700011216,1,4
2022_11017072,2022_11017072_02,11,11 GUANAJUATO,017,017 IRAPUATO,160,Tortillas de maiz de masa (comprada) o de tortillería,4,5,43903.3143466036,3,113,1101700011216,1,4
2022_11017072,2022_11017072_02,11,11 GUANAJUATO,017,017 IRAPUATO,161,Tortillas de harina de trigo,1,2,43903.3143466036,3,113,1101700011216,1,4
2022_11017084,2022_11017084_01,11,11 GUANAJUATO,017,017 IRAPUATO,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,47187.1897046246,3,113,1101700011216,1,4
2022_11017084,2022_11017084_01,11,11 GUANAJUATO,017,017 IRAPUATO,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,47187.1897046246,3,113,1101700011216,1,4
2022_11017084,2022_11017084_01,11,11 GUANAJUATO,017,017 IRAPUATO,160,Tortillas de maiz de masa (comprada) o de tortillería,7,4,47187.1897046246,3,113,1101700011216,1,4
2022_11017084,2022_11017084_01,11,11 GUANAJUATO,017,017 IRAPUATO,161,Tortillas de harina de trigo,9, ,47187.1897046246,3,113,1101700011216,1,4
2022_11017088,2022_11017088_01,11,11 GUANAJUATO,017,017 IRAPUATO,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,49034.3073000034,3,113,1101700011216,1,4
2022_11017088,2022_11017088_01,11,11 GUANAJUATO,017,017 IRAPUATO,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,49034.3073000034,3,113,1101700011216,1,4
2022_11017088,2022_11017088_01,11,11 GUANAJUATO,017,017 IRAPUATO,160,Tortillas de maiz de masa (comprada) o de tortillería,7,8,49034.3073000034,3,113,1101700011216,1,4
2022_11017088,2022_11017088_01,11,11 GUANAJUATO,017,017 IRAPUATO,161,Tortillas de harina de trigo,9, ,49034.3073000034,3,113,1101700011216,1,4
2022_11017088,2022_11017088_05,11,11 GUANAJUATO,017,017 IRAPUATO,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,73000.221056298,3,113,1101700011216,1,4
2022_11017088,2022_11017088_05,11,11 GUANAJUATO,017,017 IRAPUATO,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,73000.221056298,3,113,1101700011216,1,4
2022_11017088,2022_11017088_05,11,11 GUANAJUATO,017,017 IRAPUATO,160,Tortillas de maiz de masa (comprada) o de tortillería,2,3,73000.221056298,3,113,1101700011216,1,4
2022_11017088,2022_11017088_05,11,11 GUANAJUATO,017,017 IRAPUATO,161,Tortillas de harina de trigo,2,3,73000.221056298,3,113,1101700011216,1,4
2022_11018004,2022_11018004_02,11,11 GUANAJUATO,018,018 JARAL DEL PROGRESO,158,Tortillas de maiz de nixtamal (hecho en casa),7,4,30796.6290454282,2,112,1101800010126,1,4
2022_11018004,2022_11018004_02,11,11 GUANAJUATO,018,018 JARAL DEL PROGRESO,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,30796.6290454282,2,112,1101800010126,1,4
2022_11018004,2022_11018004_02,11,11 GUANAJUATO,018,018 JARAL DEL PROGRESO,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,30796.6290454282,2,112,1101800010126,1,4
2022_11018004,2022_11018004_02,11,11 GUANAJUATO,018,018 JARAL DEL PROGRESO,161,Tortillas de harina de trigo,9, ,30796.6290454282,2,112,1101800010126,1,4
2022_11018005,2022_11018005_03,11,11 GUANAJUATO,018,018 JARAL DEL PROGRESO,158,Tortillas de maiz de nixtamal (hecho en casa),7,4,65695.5358573409,2,112,1101800010126,1,4
2022_11018005,2022_11018005_03,11,11 GUANAJUATO,018,018 JARAL DEL PROGRESO,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,65695.5358573409,2,112,1101800010126,1,4
2022_11018005,2022_11018005_03,11,11 GUANAJUATO,018,018 JARAL DEL PROGRESO,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,65695.5358573409,2,112,1101800010126,1,4
2022_11018005,2022_11018005_03,11,11 GUANAJUATO,018,018 JARAL DEL PROGRESO,161,Tortillas de harina de trigo,9, ,65695.5358573409,2,112,1101800010126,1,4
2022_11018013,2022_11018013_01,11,11 GUANAJUATO,018,018 JARAL DEL PROGRESO,158,Tortillas de maiz de nixtamal (hecho en casa),7,5,16936.2511864881,2,112,1101800010126,1,4
